treaty_code,hs_pattern,rule_type,shift_level,rvc_method,rvc_threshold,de_minimis,description,valid_from
TMEC,2004,CTC,CC,,,,[AUTO-GN11 cap.20] headings 2001 through 2007 from any other chapter. 2.,2020-07-01
TMEC,2005,CTC,CC,,,,[AUTO-GN11 cap.20] headings 2001 through 2007 from any other chapter. 2.,2020-07-01
TMEC,2006,CTC,CC,,,,[AUTO-GN11 cap.20] headings 2001 through 2007 from any other chapter. 2.,2020-07-01
TMEC,2007,CTC,CC,,,,[AUTO-GN11 cap.20] headings 2001 through 2007 from any other chapter. 2.,2020-07-01
TMEC,200811,CTC,CTH,,,,"[AUTO-GN11 cap.20] subheading 2008.11 from any other heading, except from heading 1202. Subheading rule: Fruit preparations of subheadings 2008.19 through 2008.99 that contain peaches, pears, or apri",2020-07-01
TMEC,2008,CTC,CC,,,,[AUTO-GN11 cap.20] subheadings 2008.19 through 2008.99 from any other chapter. 4.,2020-07-01
TMEC,2009,CTC,CC,,,,"[AUTO-GN11 cap.20] subheadings 2009.11 through 2009.39 from any other chapter, except from heading 0805. 5.",2020-07-01
TMEC,200990,CTC,CC,,,,[AUTO-GN11 cap.20] subheading 2009.90 from any other chapter; (B),2020-07-01
TMEC,09,CTC,CC,,,,"[AUTO-GN11 cap.21] tariff item 2101.11.21 from any other chapter, provided that the nonoriginating coffee of chapter 9 constitutes no more than 60 percent by weight of the good. 2.",2020-07-01
TMEC,2101,CTC,CC,,,,[AUTO-GN11 cap.21] heading 2101 from any other chapter. 3.,2020-07-01
TMEC,2102,CTC,CC,,,,[AUTO-GN11 cap.21] heading 2102 from any other chapter. 4.,2020-07-01
TMEC,210310,CTC,CC,,,,[AUTO-GN11 cap.21] subheading 2103.10 from any other chapter. 5.,2020-07-01
TMEC,200290,CTC,CC,,,,"[AUTO-GN11 cap.21] tariff item 2103.20.20 from any other chapter, except from subheading 2002.90. 6.",2020-07-01
TMEC,210320,CTC,CC,,,,[AUTO-GN11 cap.21] subheading 2103.20 from any other chapter. 7.,2020-07-01
TMEC,210330,CTC,CC,,,,[AUTO-GN11 cap.21] subheading 2103.30 from any other chapter. 8.,2020-07-01
TMEC,210390,CTC,CTSH,,,,[AUTO-GN11 cap.21] subheading 2103.90 from any other subheading. 9.,2020-07-01
TMEC,2104,CTC,CC,,,,[AUTO-GN11 cap.21] heading 2104 from any other chapter. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.29 USMCA 10.,2020-07-01
TMEC,2105,CTC,CTH,,,,"[AUTO-GN11 cap.21] heading 2105 from any other heading, except from chapter 4 or tariff items 1901.90.32, 1901.90.33, 1901.90.34, 1901.90.36, 1901.90.38, 1901.90.42 or 1901.90.43. 11.",2020-07-01
TMEC,21,CTC,CTSH,,,,"[AUTO-GN11 cap.21] tariff item 2106.90.54 from any other subheading within chapter 21, heading 2009 or tariff item 2202.90.37, whether or not there is also a change from any other chapter, provided t",2020-07-01
TMEC,2106,CTC,CC,,,,[AUTO-GN11 cap.21] heading 2106 from any other chapter.,2020-07-01
TMEC,2201,CTC,CC,,,,[AUTO-GN11 cap.22] heading 2201 from any other chapter. 2.,2020-07-01
TMEC,220210,CTC,CC,,,,[AUTO-GN11 cap.22] subheading 2202.10 from any other chapter. 3.,2020-07-01
TMEC,22,CTC,CTSH,,,,"[AUTO-GN11 cap.22] tariff item 2202.90.37 from any other subheading within chapter 22, heading 2009, or tariff item 2106.90.54, whether or not there is also a change from any other chapter, provided ",2020-07-01
TMEC,220290,CTC,CC,,,,[AUTO-GN11 cap.22] subheading 2202.90 from any other chapter. 7.,2020-07-01
TMEC,220820,CTC,CTH,,,,"[AUTO-GN11 cap.22] subheading 2208.20 from any other heading, except from tariff items 2106.90.12, 2106.90.15 or 2106.90.18 or headings 2203 through 2207 or 2209. 9. No required change in tariff clas",2020-07-01
TMEC,220890,CTC,CTH,,,,"[AUTO-GN11 cap.22] subheading 2208.90 from any other heading, except from tariff items 2106.90.12, 2106.90.15 or 2106.90.18 or headings 2203 through 2207 or 2209. 11.",2020-07-01
TMEC,2209,CTC,CTH,,,,"[AUTO-GN11 cap.22] heading 2209 from any other heading, except from tariff items 2106.90.12, 2106.90.15 or 2106.90.18 or headings 2203 through 2208.",2020-07-01
TMEC,2301,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,2302,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,2303,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,2304,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,2305,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,2306,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,2307,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,2308,CTC,CC,,,,[AUTO-GN11 cap.23] headings 2301 through 2308 from any other chapter. 2.,2020-07-01
TMEC,230910,CTC,CTH,,,,[AUTO-GN11 cap.23] subheading 2309.10 from any other heading. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.30 USMCA 3.,2020-07-01
TMEC,230990,CTC,CTH,,,,[AUTO-GN11 cap.23] subheading 2309.90 from any other heading.,2020-07-01
TMEC,2501,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2502,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2503,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2504,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2505,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2506,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2507,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2508,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2509,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2510,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2511,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2512,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2513,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2514,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2515,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2516,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2517,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2518,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2519,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2520,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2521,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2522,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2523,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2524,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2525,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2526,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2527,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2528,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2529,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2530,CTC,CC,,,,[AUTO-GN11 cap.25] headings 2501 through 2530 from any other chapter.,2020-07-01
TMEC,2601,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2602,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2603,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2604,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2605,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2606,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2607,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2608,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2609,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2610,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2611,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2612,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2613,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2614,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2615,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2616,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2617,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2618,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2619,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2620,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2621,CTC,CTH,,,,"[AUTO-GN11 cap.26] headings 2601 through 2621 from any other heading, including another heading within that group.",2020-07-01
TMEC,2701,CTC,CC,,,,[AUTO-GN11 cap.27] headings 2701 through 2703 from any other chapter. 2.,2020-07-01
TMEC,2702,CTC,CC,,,,[AUTO-GN11 cap.27] headings 2701 through 2703 from any other chapter. 2.,2020-07-01
TMEC,2703,CTC,CC,,,,[AUTO-GN11 cap.27] headings 2701 through 2703 from any other chapter. 2.,2020-07-01
TMEC,2704,CTC,CTH,,,,[AUTO-GN11 cap.27] heading 2704 from any other heading. 3.,2020-07-01
TMEC,2705,CTC,CTH,,,,"[AUTO-GN11 cap.27] headings 2705 through 2706 from any other heading, including another heading within that group. 4. (A)",2020-07-01
TMEC,2706,CTC,CTH,,,,"[AUTO-GN11 cap.27] headings 2705 through 2706 from any other heading, including another heading within that group. 4. (A)",2020-07-01
TMEC,2707,CTC,CTH,,,,[AUTO-GN11 cap.27] subheadings 2707.10 through 2707.91 from any other heading; or (B),2020-07-01
TMEC,270799,CTC,CTH,,,,[AUTO-GN11 cap.27] subheading 2707.99 from any other heading; (B),2020-07-01
TMEC,2708,CTC,CTH,,,,"[AUTO-GN11 cap.27] headings 2708 through 2709 from any other heading, including another heading within that group. Subheading rule: Notwithstanding subdivision (e)(ii), subdivision (e)(i) applies to:",2020-07-01
TMEC,2709,CTC,CTH,,,,"[AUTO-GN11 cap.27] headings 2708 through 2709 from any other heading, including another heading within that group. Subheading rule: Notwithstanding subdivision (e)(ii), subdivision (e)(i) applies to:",2020-07-01
TMEC,2710,CTC,CTH,,,,"[AUTO-GN11 cap.27] heading 2710 from any other heading, except from headings 2711 through 2715; (B) Production of any good of heading 2710 as the result of atmospheric distillation, vacuum distillati",2020-07-01
TMEC,271119,CTC,CTSH,,,,"[AUTO-GN11 cap.27] subheading 2711.19 from any other subheading, except from subheading 2711.29. 11.",2020-07-01
TMEC,271121,CTC,CTSH,,,,[AUTO-GN11 cap.27] subheading 2711.21 from any other subheading. 12.,2020-07-01
TMEC,271129,CTC,CTSH,,,,"[AUTO-GN11 cap.27] subheading 2711.29 from any other subheading, except from subheading 2711.12 through 2711.21. 13.",2020-07-01
TMEC,2712,CTC,CTH,,,,[AUTO-GN11 cap.27] heading 2712 from any other heading. 14.,2020-07-01
TMEC,2713,CTC,CTH,,,,[AUTO-GN11 cap.27] subheadings 2713.11 through 2713.12 from any other heading. 15.,2020-07-01
TMEC,271390,CTC,CTH,,,,"[AUTO-GN11 cap.27] subheading 2713.90 from any other heading, except from headings 2710 through 2712, subheadings 2713.11 through 2713.20 or headings 2714 through 2715. 17.",2020-07-01
TMEC,2714,CTC,CTH,,,,[AUTO-GN11 cap.27] heading 2714 from any other heading. 18.,2020-07-01
TMEC,2715,CTC,CTH,,,,"[AUTO-GN11 cap.27] heading 2715 from any other heading, except from subheading 2713.20 or heading 2714. 19.",2020-07-01
TMEC,2716,CTC,CTH,,,,[AUTO-GN11 cap.27] heading 2716 from any other heading.,2020-07-01
TMEC,2801,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2802,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2803,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2804,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2805,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2806,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2807,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2808,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2809,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2810,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2811,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2812,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2813,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2814,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2815,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2816,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2817,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2818,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2819,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2820,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2821,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2822,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2823,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2824,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2825,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2826,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
TMEC,2827,CTC,CTSH,,,,"[AUTO-GN11 cap.28] subheadings 2801.10 through 2853.00 from any other subheading, including another heading within that group; or (B) No change in tariff classification to a good of subheadings 2801.",2020-07-01
